@logo      B&M-General Particle Tracer
numderivs           0
cputime     5.000e+00
position    3.850e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
  -3.762e-09  1.935e-09  3.850e-01  4.230e-09 -4.035e-03  1.427e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.060e+02 
   1.404e-09 -1.555e-08  3.850e-01  1.561e-08  1.232e-03 -6.643e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.070e+02 
   7.738e-10 -1.755e-09  3.850e-01  1.918e-09  1.608e-03 -2.985e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.080e+02 
   6.414e-09  9.308e-09  3.850e-01  1.130e-08  3.274e-03  5.300e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.090e+02 
  -5.914e-09  5.320e-10  3.850e-01  5.938e-09 -5.012e-03  1.482e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.100e+02 
   1.866e-08 -5.396e-09  3.850e-01  1.943e-08  6.733e-03 -2.680e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.110e+02 
  -1.832e-10  4.086e-10  3.850e-01  4.478e-10 -2.500e-04  1.708e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.120e+02 
  -6.159e-09 -6.270e-09  3.850e-01  8.789e-09 -4.317e-03 -3.411e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.130e+02 
   4.082e-09  1.094e-09  3.850e-01  4.226e-09  3.870e-03  1.281e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.140e+02 
  -1.163e-08  1.128e-08  3.850e-01  1.620e-08 -4.949e-03  4.412e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.150e+02 
  -5.600e-10 -2.038e-09  3.850e-01  2.113e-09 -6.338e-04 -3.065e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.160e+02 
   7.159e-09 -7.577e-09  3.850e-01  1.042e-08  4.047e-03 -4.552e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.170e+02 
   1.456e-09  5.057e-09  3.850e-01  5.262e-09  1.524e-03  4.595e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.180e+02 
  -1.626e-08 -3.778e-09  3.850e-01  1.670e-08 -6.980e-03 -1.436e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.190e+02 
   1.209e-09  1.946e-11  3.850e-01  1.209e-09  2.500e-03 -3.667e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.200e+02 
  -4.896e-09  9.786e-09  3.850e-01  1.094e-08 -2.140e-03  5.396e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.210e+02 
