@logo      B&M-General Particle Tracer
numderivs           0
cputime     5.000e+00
position    3.850e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
  -3.286e-08  1.790e-07  3.850e-01  1.820e-07  5.041e-03 -4.020e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.900e+01 
  -2.682e-08 -2.388e-08  3.850e-01  3.591e-08  4.462e-04  2.799e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.000e+02 
   1.445e-07 -5.088e-08  3.850e-01  1.532e-07 -5.501e-03 -2.151e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.010e+02 
   9.627e-08  3.852e-08  3.850e-01  1.037e-07  4.720e-03  4.046e-05  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.020e+02 
  -1.862e-07  1.489e-07  3.850e-01  2.384e-07 -3.617e-03  6.154e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.030e+02 
  -2.956e-09 -2.175e-08  3.850e-01  2.195e-08 -1.071e-03 -1.895e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.040e+02 
   8.582e-08 -1.168e-07  3.850e-01  1.449e-07  4.309e-03  3.588e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.050e+02 
   3.439e-08  7.571e-08  3.850e-01  8.316e-08 -3.996e-03  1.456e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.060e+02 
  -2.051e-07 -2.491e-08  3.850e-01  2.066e-07  1.119e-03 -6.595e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.070e+02 
  -4.321e-08  2.650e-08  3.850e-01  5.069e-08  1.592e-03 -2.958e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.080e+02 
  -2.008e-09 -1.668e-07  3.850e-01  1.668e-07  3.224e-03  5.207e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.090e+02 
   9.565e-08  5.289e-08  3.850e-01  1.093e-07 -4.944e-03  1.500e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.100e+02 
   1.087e-07  2.136e-07  3.850e-01  2.397e-07  6.838e-03 -2.586e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.110e+02 
  -1.354e-08 -1.378e-09  3.850e-01  1.361e-08 -2.577e-04  1.710e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.120e+02 
   7.725e-08 -1.146e-07  3.850e-01  1.382e-07 -4.301e-03 -3.491e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.130e+02 
   7.717e-08 -1.559e-08  3.850e-01  7.873e-08  3.905e-03  1.253e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.140e+02 
  -6.980e-08  2.003e-07  3.850e-01  2.121e-07 -4.931e-03  4.528e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.150e+02 
  -3.063e-08 -3.445e-08  3.850e-01  4.610e-08 -6.583e-04 -3.074e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.160e+02 
  -7.907e-08  1.372e-07  3.850e-01  1.583e-07  4.038e-03 -4.452e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.170e+02 
  -5.052e-08 -8.787e-08  3.850e-01  1.014e-07  1.472e-03  4.558e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.180e+02 
   2.142e-07 -5.769e-10  3.850e-01  2.142e-07 -6.855e-03 -1.494e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.190e+02 
   2.302e-08  1.885e-08  3.850e-01  2.975e-08  2.517e-03 -3.622e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.200e+02 
  -1.482e-07  5.960e-08  3.850e-01  1.597e-07 -2.204e-03  5.460e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.210e+02 
   1.410e-08 -9.318e-08  3.850e-01  9.424e-08 -2.791e-03 -3.562e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.220e+02 
   1.800e-07 -1.288e-07  3.850e-01  2.213e-07  5.914e-03  3.492e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.230e+02 
   7.610e-09  6.063e-08  3.850e-01  6.110e-08 -3.177e-03  1.755e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.240e+02 
  -1.725e-07 -7.742e-08  3.850e-01  1.891e-07  7.129e-05 -6.353e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.250e+02 
  -3.019e-09  1.181e-07  3.850e-01  1.182e-07  4.270e-03 -2.906e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.260e+02 
  -2.026e-07 -1.191e-07  3.850e-01  2.350e-07  5.023e-04  7.313e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.270e+02 
   8.392e-10 -4.418e-10  3.850e-01  9.484e-10 -4.177e-04 -1.954e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.280e+02 
   1.286e-07  3.083e-08  3.850e-01  1.322e-07  5.297e-03  4.393e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.290e+02 
  -4.534e-08  4.760e-08  3.850e-01  6.574e-08 -2.145e-03  3.084e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.300e+02 
  -5.715e-08 -1.915e-07  3.850e-01  1.999e-07 -2.790e-03 -5.896e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.310e+02 
   1.379e-08 -2.855e-08  3.850e-01  3.171e-08  1.874e-03  1.855e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.320e+02 
